SH600004	20120131	20181130
SH600006	20110701	20230531
SH600008	20120731	20230831
SH600012	20090618	20111230
SH600017	20110701	20201130
SH600020	20100701	20110630
SH600021	20110620	20230831
SH600022	20110701	20230831
SH600026	20130731	20230531
SH600027	20210630	20230831
SH600032	20221230	20230831
SH600033	20110701	20121231
SH600035	20080731	20111230
SH600037	20130731	20221130
SH600038	20080731	20230831
SH600039	20070131	20221130
SH600051	20070131	20101231
SH600052	20090618	20111230
SH600053	20080731	20210531
SH600054	20070131	20141128
SH600056	20070131	20230831
SH600057	20070131	20080630
SH600058	20150630	20201130
SH600059	20070131	20180531
SH600060	20080131	20230831
SH600061	20070131	20121231
SH600062	20080131	20230831
SH600063	20070131	20140530
SH600064	20070131	20230531
SH600066	20210630	20230831
SH600067	20070131	20170531
SH600068	20210630	20210831
SH600069	20070131	20140530
SH600071	20070131	20081231
SH600072	20070131	20131129
SH600073	20070731	20210531
SH600074	20070131	20160531
SH600075	20070131	20130628
SH600078	20080131	20150529
SH600079	20070131	20230831
SH600082	20070131	20111230
SH600086	20070131	20190531
SH600087	20110701	20120629
SH600088	20080731	20170531
SH600089	20201231	20211130
SH600091	20070131	20090630
SH600094	20130131	20211130
SH600095	20070131	20230831
SH600096	20220630	20230831
SH600098	20141231	20200529
SH600102	20110701	20120131
SH600103	20070131	20131129
SH600105	20070131	20090630
SH600106	20070131	20140530
SH600107	20090618	20121231
SH600108	20151231	20181130
SH600109	20220630	20230831
SH600110	20100618	20151130
SH600112	20100618	20170531
SH600114	20070131	20080630
SH600117	20100618	20140530
SH600118	20211231	20230831
SH600120	20070131	20221130
SH600121	20070731	20140530
SH600122	20070131	20190531
SH600125	20131231	20201130
SH600126	20070131	20230831
SH600127	20070131	20121231
SH600128	20090618	20110630
SH600129	20070131	20120629
SH600130	20070131	20081231
SH600131	20070131	20230831
SH600132	20131231	20210531
SH600135	20070131	20091231
SH600138	20070131	20201130
SH600139	20100701	20141128
SH600141	20070131	20230831
SH600143	20150630	20230831
SH600150	20191231	20200529
SH600151	20120731	20191129
SH600152	20070131	20081231
SH600153	20200630	20230831
SH600155	20171229	20230831
SH600156	20070131	20091231
SH600157	20070131	20230831
SH600158	20070131	20220531
SH600159	20070131	20100630
SH600160	20080131	20230831
SH600161	20120731	20230831
SH600162	20070131	20150529
SH600163	20090701	20130628
SH600166	20070731	20230831
SH600167	20180629	20230831
SH600168	20070131	20120629
SH600169	20070131	20191129
SH600170	20201231	20230831
SH600171	20080131	20230831
SH600172	20070131	20081231
SH600175	20140630	20170531
SH600176	20070131	20180531
SH600177	20210630	20230831
SH600178	20070131	20121231
SH600179	20070131	20191129
SH600180	20070131	20170531
SH600183	20130131	20191129
SH600184	20120131	20190531
SH600186	20070731	20100630
SH600187	20140630	20181130
SH600188	20201231	20220531
SH600189	20070131	20100630
SH600190	20080731	20110630
SH600191	20070131	20111230
SH600192	20070131	20101231
SH600195	20070131	20230831
SH600197	20070131	20150529
SH600198	20100618	20171130
SH600199	20110701	20151130
SH600200	20120731	20171130
SH600201	20070131	20230531
SH600202	20070131	20120629
SH600203	20070131	20071228
SH600206	20070131	20100630
SH600208	20070131	20230831
SH600210	20110701	20130628
SH600212	20070131	20071228
SH600215	20070131	20091231
SH600216	20070131	20230531
SH600219	20141231	20211130
SH600220	20120131	20171130
SH600223	20110620	20140530
SH600226	20070131	20130628
SH600227	20070131	20131129
SH600228	20070131	20070629
SH600230	20070131	20111230
SH600231	20070731	20131129
SH600232	20070131	20081231
SH600233	20211231	20221130
SH600235	20070131	20080630
SH600236	20110620	20221130
SH600237	20070131	20091231
SH600239	20080731	20150529
SH600240	20070131	20190531
SH600246	20070731	20131129
SH600247	20070131	20081231
SH600249	20070131	20101231
SH600251	20070131	20171130
SH600252	20100701	20110630
SH600253	20070131	20090630
SH600255	20070131	20101231
SH600256	20171229	20221130
SH600258	20070131	20230831
SH600259	20110701	20230831
SH600260	20070131	20210831
SH600261	20070131	20151130
SH600262	20070131	20080630
SH600263	20070131	20120229
SH600266	20140630	20220531
SH600267	20070731	20191129
SH600268	20070131	20141128
SH600269	20120131	20140530
SH600270	20100701	20181228
SH600271	20210630	20230831
SH600273	20191231	20210531
SH600275	20070131	20080630
SH600277	20070131	20210531
SH600278	20070131	20120629
SH600279	20070131	20091231
SH600280	20070131	20191129
SH600281	20070131	20110630
SH600282	20110620	20230831
SH600284	20070131	20180531
SH600287	20080131	20130628
SH600288	20070131	20121231
SH600289	20070131	20180531
SH600290	20070731	20130628
SH600291	20080131	20210531
SH600292	20070131	20181130
SH600293	20070131	20121231
SH600295	20070731	20131129
SH600297	20210930	20230831
SH600298	20070131	20230831
SH600299	20211231	20230831
SH600300	20070131	20181130
SH600302	20070131	20090630
SH600303	20070131	20090630
SH600306	20070131	20070629
SH600307	20161230	20230531
SH600308	20100618	20140530
SH600310	20080131	20090630
SH600311	20110620	20141128
SH600312	20080131	20211130
SH600315	20070131	20230831
SH600316	20151231	20230831
SH600317	20070131	20200529
SH600319	20070131	20090630
SH600320	20131231	20161130
SH600321	20070131	20081231
SH600322	20070131	20141128
SH600323	20070131	20120629
SH600325	20070131	20230831
SH600326	20070131	20131129
SH600327	20070131	20111230
SH600328	20070131	20130628
SH600329	20100618	20230831
SH600330	20070131	20131129
SH600332	20080131	20121231
SH600333	20070731	20150529
SH600335	20130731	20201130
SH600337	20070131	20160531
SH600338	20161230	20210531
SH600339	20070131	20230831
SH600340	20120731	20121231
SH600343	20070131	20100630
SH600345	20070131	20081231
SH600346	20171229	20180531
SH600348	20151231	20230831
SH600350	20180629	20230831
SH600351	20100618	20170531
SH600352	20070131	20230831
SH600356	20070131	20081231
SH600358	20070131	20091231
SH600359	20070131	20120629
SH600360	20070131	20121231
SH600361	20080731	20120629
SH600363	20070131	20120629
SH600365	20070131	20071228
SH600366	20070131	20190531
SH600367	20070131	20100630
SH600369	20210630	20230831
SH600372	20070131	20230831
SH600373	20120131	20230831
SH600376	20070131	20230531
SH600377	20210630	20230831
SH600378	20070131	20230831
SH600380	20120731	20230831
SH600382	20070131	20100630
SH600386	20090618	20130628
SH600387	20070131	20151130
SH600388	20070131	20211130
SH600389	20090618	20151130
SH600390	20210630	20230831
SH600391	20070131	20101231
SH600392	20070131	20230831
SH600393	20070131	20191129
SH600395	20070131	20181130
SH600396	20070131	20101231
SH600397	20130131	20170531
SH600398	20070131	20230831
SH600399	20070131	20230831
SH600400	20070131	20100630
SH600401	20130731	20150529
SH600403	20070131	20151130
SH600406	20080131	20100630
SH600408	20070131	20140530
SH600409	20070131	20230831
SH600410	20080131	20211130
SH600415	20191231	20230831
SH600416	20070131	20230831
SH600418	20130131	20230831
SH600420	20070131	20120629
SH600422	20070131	20181130
SH600423	20070131	20120629
SH600425	20090701	20170531
SH600426	20070131	20210531
SH600428	20120731	20201130
SH600429	20100618	20160531
SH600432	20140630	20150529
SH600433	20141231	20170531
SH600435	20090701	20230831
SH600436	20070131	20170531
SH600438	20070131	20180531
SH600439	20070131	20150529
SH600446	20070131	20221130
SH600449	20090701	20141128
SH600456	20130731	20161130
SH600458	20070131	20191129
SH600459	20070131	20101231
SH600460	20080131	20211130
SH600463	20070131	20080630
SH600466	20160630	20220531
SH600467	20070131	20150529
SH600468	20070131	20170531
SH600469	20070131	20140530
SH600470	20070131	20140530
SH600475	20070131	20130628
SH600477	20070131	20071228
SH600478	20090701	20201130
SH600479	20070131	20141128
SH600480	20070131	20130628
SH600481	20070131	20230831
SH600482	20070131	20230831
SH600483	20151231	20170531
SH600485	20070131	20080630
SH600486	20090701	20230831
SH600487	20070131	20230831
SH600488	20070131	20151130
SH600489	20221230	20230831
SH600490	20130731	20150529
SH600491	20070131	20141128
SH600495	20070131	20081231
SH600496	20070131	20171130
SH600497	20151231	20230831
SH600498	20080131	20230831
SH600499	20090701	20230831
SH600500	20130131	20230831
SH600501	20080731	20131129
SH600503	20090701	20190531
SH600507	20070131	20230831
SH600508	20131231	20141128
SH600509	20070131	20161130
SH600510	20070131	20161130
SH600511	20070131	20230831
SH600512	20070131	20091231
SH600515	20190628	20210226
SH600516	20151231	20230831
SH600517	20070131	20230831
SH600518	20070131	20090630
SH600521	20080131	20230831
SH600522	20070131	20221130
SH600523	20070131	20130628
SH600525	20070131	20191129
SH600526	20070131	20070629
SH600528	20140630	20230831
SH600529	20070131	20230831
SH600530	20070131	20101231
SH600531	20070131	20140530
SH600533	20070131	20140530
SH600535	20090618	20230831
SH600536	20070131	20230831
SH600537	20120731	20171130
SH600540	20070131	20100630
SH600543	20100618	20111230
SH600545	20100701	20210531
SH600546	20070131	20230831
SH600548	20100701	20101231
SH600549	20161230	20230831
SH600551	20100618	20171130
SH600553	20070131	20101231
SH600555	20080131	20111230
SH600556	20070131	20230831
SH600557	20070131	20201130
SH600561	20070131	20080630
SH600563	20070131	20230831
SH600565	20070131	20201130
SH600566	20140630	20230831
SH600567	20070131	20230531
SH600569	20110620	20121231
SH600570	20100701	20141128
SH600572	20070131	20221130
SH600573	20070131	20090630
SH600575	20110701	20210531
SH600578	20070731	20181130
SH600580	20070131	20230831
SH600581	20070131	20140530
SH600582	20140630	20230831
SH600584	20070131	20200529
SH600586	20070131	20171130
SH600587	20131231	20180531
SH600589	20070131	20140530
SH600590	20070131	20131129
SH600592	20070131	20101231
SH600594	20070131	20190531
SH600595	20070131	20140530
SH600596	20110701	20171130
SH600597	20110701	20230831
SH600598	20171229	20230831
SH600600	20161230	20190531
SH600601	20110701	20170531
SH600602	20070731	20121231
SH600604	20070131	20080630
SH600605	20070131	20081231
SH600606	20070131	20110630
SH600607	20070131	20091231
SH600609	20090618	20100630
SH600611	20110701	20191129
SH600612	20070131	20150529
SH600614	20130131	20190531
SH600616	20100618	20150529
SH600617	20150630	20161130
SH600618	20080131	20190531
SH600619	20070131	20070629
SH600620	20070131	20100630
SH600621	20070131	20101231
SH600622	20070131	20131129
SH600623	20100618	20230831
SH600624	20070131	20101231
SH600626	20070131	20110630
SH600628	20090618	20180531
SH600629	20090701	20091231
SH600630	20070131	20110630
SH600633	20070131	20211130
SH600635	20120731	20181130
