SH600000	20050609	20230901
SH600001	20050609	20091228
SH600002	20050609	20051230
SH600003	20071206	20071228
SH600004	20050610	20210601
SH600005	20050610	20170203
SH600006	20050609	20110630
SH600007	20050610	20090630
SH600008	20050609	20181203
SH600009	20050609	20230901
SH600010	20050609	20230901
SH600011	20050609	20230901
SH600012	20050609	20081231
SH600015	20050609	20230901
SH600016	20050609	20230901
SH600017	20071206	20110630
SH600018	20061208	20230901
SH600019	20050609	20230901
SH600020	20050609	20090630
SH600021	20050609	20180601
SH600022	20050609	20161201
SH600023	20140630	20200601
SH600025	20180629	20230901
SH600026	20050609	20120629
SH600027	20060608	20210601
SH600028	20050609	20230901
SH600029	20050609	20230901
SH600030	20050610	20230901
SH600031	20050609	20230901
SH600033	20050610	20110630
SH600035	20050609	20080630
SH600036	20050610	20230901
SH600037	20050610	20171201
SH600038	20141231	20201201
SH600039	20221230	20230901
SH600048	20070608	20230901
SH600050	20050610	20230901
SH600057	20050609	20061229
SH600058	20050609	20150529
SH600060	20050609	20171201
SH600061	20160630	20230901
SH600062	20060608	20141201
SH600066	20070608	20210601
SH600068	20050609	20210601
SH600072	20050609	20050630
SH600073	20050610	20070629
SH600074	20050610	20180601
SH600078	20050609	20071228
SH600079	20131231	20220601
SH600085	20050609	20230901
SH600087	20050610	20110630
SH600088	20050610	20080630
SH600089	20050609	20230901
SH600091	20050609	20061229
SH600096	20050609	20141201
SH600098	20050610	20161201
SH600100	20050609	20200601
SH600102	20050610	20101231
SH600103	20050609	20060630
SH600104	20050609	20230901
SH600108	20050610	20151201
SH600109	20080610	20220601
SH600110	20050609	20091231
SH600111	20080606	20230901
SH600115	20050609	20230901
SH600117	20050609	20091231
SH600118	20070607	20211201
SH600121	20050609	20070629
SH600123	20050610	20141201
SH600125	20050701	20131129
SH600126	20050609	20061229
SH600132	20061207	20230901
SH600135	20050609	20051230
SH600138	20050609	20061229
SH600143	20061208	20220601
SH600150	20070607	20230901
SH600151	20061207	20120629
SH600153	20050609	20200601
SH600157	20130104	20190603
SH600158	20080606	20100630
SH600160	20070608	20140530
SH600161	20070608	20221201
SH600166	20050610	20160601
SH600169	20080701	20131129
SH600170	20050609	20201201
SH600171	20050610	20071228
SH600176	20090701	20230901
SH600177	20050609	20210601
SH600183	20050609	20230901
SH600188	20050609	20230901
SH600190	20050609	20080630
SH600196	20050609	20230901
SH600198	20050610	20070629
SH600200	20050701	20070629
SH600205	20050610	20061229
SH600207	20050609	20061229
SH600208	20071206	20210601
SH600210	20050609	20110630
SH600215	20050610	20061229
SH600216	20090701	20141201
SH600219	20071206	20230901
SH600220	20050609	20111230
SH600221	20050610	20201201
SH600228	20050609	20050630
SH600231	20050609	20061229
SH600233	20170630	20230901
SH600236	20050609	20101231
SH600239	20100604	20111230
SH600246	20100604	20101231
SH600251	20090610	20101231
SH600252	20120104	20170601
SH600256	20050610	20171201
SH600259	20120104	20141201
SH600266	20050610	20140530
SH600267	20050701	20150529
SH600269	20050609	20111230
SH600270	20050609	20100630
SH600271	20050610	20210601
SH600276	20061207	20230901
SH600277	20140630	20151201
SH600282	20050610	20101231
SH600296	20050609	20061229
SH600297	20161230	20210601
SH600299	20061207	20211201
SH600300	20100701	20111230
SH600307	20050609	20121231
SH600308	20050609	20091231
SH600309	20050610	20230901
SH600312	20070607	20111230
SH600315	20120702	20160601
SH600316	20070607	20151201
SH600317	20150630	20161201
SH600320	20050610	20121231
SH600325	20080610	20110630
SH600331	20060608	20130628
SH600332	20070607	20230901
SH600333	20050609	20061229
SH600339	20060608	20191202
SH600340	20130104	20211201
SH600346	20180629	20230901
SH600348	20050609	20151201
SH600350	20050609	20160601
SH600352	20090701	20221201
SH600357	20050610	20091228
SH600361	20061207	20071228
SH600362	20050609	20230901
SH600369	20100607	20210601
SH600372	20120104	20201201
SH600373	20141231	20181203
SH600376	20080701	20181203
SH600377	20050610	20081231
SH600380	20050701	20120629
SH600383	20060608	20230901
SH600390	20171229	20210601
SH600395	20090701	20150529
SH600398	20141231	20201201
SH600399	20060609	20061229
SH600403	20130701	20141201
SH600406	20061208	20230901
SH600408	20050609	20061229
SH600410	20061208	20071228
SH600415	20061207	20191202
SH600418	20060609	20121231
SH600426	20090609	20230901
SH600428	20050609	20120629
SH600432	20070607	20131129
SH600436	20130701	20230901
SH600438	20180629	20230901
SH600446	20160630	20171201
SH600456	20061208	20130628
SH600460	20061208	20230901
SH600472	20070607	20071225
SH600481	20110610	20120629
SH600482	20161230	20211201
SH600485	20141231	20180601
SH600487	20180629	20210601
SH600489	20050609	20221201
SH600497	20070607	20151201
SH600498	20061207	20210601
SH600500	20050609	20121231
SH600501	20070608	20080630
SH600508	20050609	20131129
SH600516	20090701	20201201
SH600517	20100607	20111230
SH600518	20090701	20190603
SH600519	20050609	20230901
SH600521	20061207	20211201
SH600522	20170630	20211201
SH600528	20071206	20140530
SH600535	20061207	20200601
SH600546	20110610	20141201
SH600547	20070608	20230901
SH600548	20050610	20091231
SH600549	20061207	20190603
SH600550	20060608	20131129
SH600566	20181228	20200601
SH600569	20050609	20101231
SH600570	20141231	20230901
SH600578	20061207	20161201
SH600581	20050609	20061229
SH600582	20090701	20170601
SH600583	20050610	20201201
SH600584	20201231	20230901
SH600585	20050610	20230901
SH600588	20061207	20230901
SH600591	20050610	20090630
SH600595	20080606	20121231
SH600596	20070607	20110630
SH600597	20050610	20151201
SH600598	20050610	20140530
SH600600	20050609	20230901
SH600601	20050609	20110630
SH600602	20050609	20070629
SH600606	20160630	20230901
SH600608	20050609	20060630
SH600611	20080606	20110630
SH600616	20061207	20091231
SH600621	20050610	20061229
SH600627	20060608	20070629
SH600628	20061207	20081231
SH600630	20050610	20051230
SH600631	20050610	20110822
SH600633	20140630	20160601
SH600635	20050609	20120629
SH600637	20050610	20210601
SH600638	20050609	20100630
SH600639	20050610	20100630
SH600641	20050610	20050630
SH600642	20050609	20161201
SH600643	20050609	20101231
SH600648	20100607	20170601
SH600649	20050609	20180601
SH600652	20050610	20061229
SH600653	20050609	20091231
SH600654	20050609	20170601
SH600655	20061208	20221201
SH600657	20100604	20110630
SH600660	20050609	20230901
SH600662	20050610	20080630
SH600663	20050609	20200601
SH600664	20090609	20150529
SH600666	20160630	20170601
SH600674	20050609	20230901
SH600675	20050610	20111230
SH600682	20170630	20181203
SH600685	20071207	20180601
SH600688	20050609	20191202
SH600690	20050609	20230901
SH600694	20050609	20140530
SH600703	20110610	20211201
SH600704	20160630	20191202
SH600705	20050609	20211201
SH600707	20050610	20060630
SH600710	20050610	20050630
SH600717	20050609	20160601
SH600718	20050610	20171201
SH600724	20050609	20061229
SH600726	20050609	20060630
SH600732	20230630	20230901
SH600733	20190628	20200601
SH600737	20090609	20171201
SH600739	20050609	20190603
SH600740	20050701	20061229
SH600741	20050609	20230901
SH600744	20050609	20060630
SH600745	20200630	20230901
SH600747	20050610	20090630
SH600748	20050610	20110630
SH600754	20061207	20230901
SH600757	20050609	20050630
SH600760	20181228	20230901
SH600761	20050610	20090630
SH600763	20201231	20230901
SH600770	20050610	20130628
SH600779	20050610	20131129
SH600780	20050609	20090630
SH600782	20090701	20100630
SH600783	20120104	20170601
SH600786	20050701	20071228
SH600787	20070607	20081231
SH600790	20050610	20060630
SH600795	20050610	20230901
SH600797	20050609	20081231
SH600803	20221230	20230901
SH600804	20080701	20181203
SH600805	20050610	20060630
SH600808	20050609	20120629
SH600809	20061207	20230901
SH600811	20050609	20140530
SH600812	20050609	20121231
SH600816	20090701	20200601
SH600820	20050609	20181203
SH600823	20110609	20111230
SH600827	20110823	20180601
SH600832	20050609	20150430
SH600834	20061207	20070629
SH600835	20050609	20101231
SH600837	20071206	20230901
SH600838	20050609	20050630
SH600839	20050609	20170601
SH600845	20201231	20230901
SH600848	20191231	20220601
SH600851	20050610	20081231
SH600854	20050609	20061229
SH600859	20071206	20140530
SH600863	20050609	20161201
SH600866	20050610	20060630
SH600867	20140630	20201201
SH600868	20050610	20080630
SH600871	20050610	20180601
SH600872	20201231	20220601
SH600873	20120104	20170601
SH600874	20050609	20100630
SH600875	20061208	20230901
SH600879	20050609	20120629
SH600880	20140630	20150529
SH600881	20050609	20131129
SH600884	20050610	20230901
SH600886	20050609	20230901
SH600887	20050609	20230901
SH600893	20110610	20230901
SH600894	20050609	20061229
SH600895	20050609	20180601
SH600900	20050609	20230901
SH600905	20211231	20230901
SH600909	20170630	20190603
SH600918	20201231	20230901
SH600919	20170630	20230901
SH600926	20170630	20230901
SH600928	20191231	20201201
SH600941	20220630	20230901
SH600958	20150630	20230901
SH600959	20151231	20181203
SH600961	20050701	20090630
SH600968	20191231	20201201
SH600970	20061207	20140530
SH600971	20110701	20140530
SH600977	20170630	20201201
SH600978	20080606	20090630
SH600989	20191231	20230901
SH600997	20050610	20140530
SH600998	20110701	20210601
SH600999	20100701	20230901
SH601001	20070607	20140530
SH601002	20071206	20080630
SH601003	20080606	20101231
SH601005	20080606	20091231
SH601006	20061208	20230901
SH601009	20080610	20230901
SH601012	20171229	20230901
SH601016	20151231	20161201
SH601018	20110701	20201201
SH601021	20150630	20230901
SH601066	20181228	20230901
SH601077	20200630	20211201
SH601088	20071206	20230901
SH601098	20110701	20161201
SH601099	20100604	20181203
SH601100	20200630	20230901
SH601101	20110609	20140530
SH601106	20110609	20161201
SH601107	20100604	20111230
SH601108	20180629	20220601
SH601111	20070607	20230901
SH601117	20100701	20230901
SH601118	20110701	20180601
SH601127	20161230	20171201
SH601138	20181228	20230901
SH601139	20100701	20141201
SH601155	20161230	20230901
SH601158	20110609	20160601
SH601162	20190628	20220601
SH601163	20170630	20180601
SH601166	20070607	20230901
SH601168	20080606	20151201
SH601169	20080610	20230901
SH601179	20100701	20161201
SH601186	20090609	20230901
SH601198	20151231	20210601
SH601211	20151231	20230901
SH601212	20171229	20201201
SH601216	20120104	20230901
SH601225	20140630	20230901
SH601228	20171229	20191202
SH601229	20170630	20230901
